Powermeter serial number; P0021337
Sensor serial number; 17053015
Sensor Type; Photodiode
Wavelength(nm); 670

Date (MM/dd/yyyy) ; Time of day (hh:mm:ss.fff); Power(W)
10/2/2025;16:42:45.748; 3.0713E-06
10/2/2025;16:42:45.755; 3.0707E-06
10/2/2025;16:42:45.761; 3.0751E-06
10/2/2025;16:42:45.767; 3.0798E-06
10/2/2025;16:42:45.773; 3.0809E-06
10/2/2025;16:42:45.780; 3.088E-06
10/2/2025;16:42:45.786; 3.0968E-06
10/2/2025;16:42:45.792; 3.1023E-06
10/2/2025;16:42:45.827; 3.1064E-06
10/2/2025;16:42:45.833; 3.0748E-06
10/2/2025;16:42:45.840; 3.0652E-06
10/2/2025;16:42:45.876; 3.0567E-06
10/2/2025;16:42:45.883; 3.0515E-06
10/2/2025;16:42:45.889; 3.1152E-06
10/2/2025;16:42:45.922; 3.1253E-06
10/2/2025;16:42:45.929; 3.1322E-06
10/2/2025;16:42:45.936; 3.1251E-06
10/2/2025;16:42:45.942; 3.1168E-06
10/2/2025;16:42:45.975; 3.1102E-06
10/2/2025;16:42:45.981; 3.0746E-06
10/2/2025;16:42:45.988; 3.0729E-06
10/2/2025;16:42:46.022; 3.0765E-06
10/2/2025;16:42:46.028; 3.1308E-06
10/2/2025;16:42:46.034; 3.1517E-06
10/2/2025;16:42:46.041; 3.1668E-06
10/2/2025;16:42:46.051; 3.1797E-06
10/2/2025;16:42:46.058; 3.1836E-06
10/2/2025;16:42:46.065; 3.1734E-06
10/2/2025;16:42:46.071; 3.1613E-06
10/2/2025;16:42:46.078; 3.1487E-06
10/2/2025;16:42:46.085; 3.1421E-06
10/2/2025;16:42:46.118; 3.1437E-06
10/2/2025;16:42:46.126; 3.1415E-06
10/2/2025;16:42:46.132; 3.1001E-06
10/2/2025;16:42:46.138; 3.0919E-06
10/2/2025;16:42:46.170; 3.0853E-06
10/2/2025;16:42:46.176; 3.0573E-06
10/2/2025;16:42:46.183; 3.0718E-06
10/2/2025;16:42:46.190; 3.0806E-06
10/2/2025;16:42:46.220; 3.0858E-06
10/2/2025;16:42:46.226; 3.1012E-06
10/2/2025;16:42:46.234; 3.0984E-06
10/2/2025;16:42:46.240; 3.0946E-06
10/2/2025;16:42:46.274; 3.093E-06
10/2/2025;16:42:46.280; 3.082E-06
10/2/2025;16:42:46.286; 3.0809E-06
10/2/2025;16:42:46.312; 3.0811E-06
10/2/2025;16:42:46.318; 3.0746E-06
10/2/2025;16:42:46.325; 3.0584E-06
10/2/2025;16:42:46.332; 3.0589E-06
10/2/2025;16:42:46.338; 3.0556E-06
10/2/2025;16:42:46.345; 3.0509E-06
10/2/2025;16:42:46.352; 3.0457E-06
10/2/2025;16:42:46.358; 3.0402E-06
10/2/2025;16:42:46.364; 3.0347E-06
10/2/2025;16:42:46.371; 3.0243E-06
10/2/2025;16:42:46.378; 3.0133E-06
10/2/2025;16:42:46.385; 3.0004E-06
10/2/2025;16:42:46.416; 2.9936E-06
10/2/2025;16:42:46.423; 3.0021E-06
10/2/2025;16:42:46.429; 2.9952E-06
10/2/2025;16:42:46.436; 2.9933E-06
10/2/2025;16:42:46.476; 2.9862E-06
10/2/2025;16:42:46.482; 2.9312E-06
10/2/2025;16:42:46.489; 2.9345E-06
10/2/2025;16:42:46.520; 2.9378E-06
10/2/2025;16:42:46.527; 2.9433E-06
10/2/2025;16:42:46.534; 2.9439E-06
10/2/2025;16:42:46.541; 2.9469E-06
10/2/2025;16:42:46.572; 2.9452E-06
10/2/2025;16:42:46.578; 2.9571E-06
10/2/2025;16:42:46.588; 2.9603E-06
10/2/2025;16:42:46.594; 2.962E-06
10/2/2025;16:42:46.627; 2.9598E-06
10/2/2025;16:42:46.633; 2.9334E-06
10/2/2025;16:42:46.639; 2.9263E-06
10/2/2025;16:42:46.645; 2.9197E-06
10/2/2025;16:42:46.655; 2.9054E-06
10/2/2025;16:42:46.661; 2.8794E-06
10/2/2025;16:42:46.668; 2.8582E-06
10/2/2025;16:42:46.674; 2.8456E-06
10/2/2025;16:42:46.681; 2.845E-06
10/2/2025;16:42:46.687; 2.8481E-06
10/2/2025;16:42:46.694; 2.8527E-06
10/2/2025;16:42:46.724; 2.8596E-06
10/2/2025;16:42:46.730; 2.8788E-06
10/2/2025;16:42:46.736; 2.8873E-06
10/2/2025;16:42:46.743; 2.901E-06
10/2/2025;16:42:46.777; 2.9156E-06
10/2/2025;16:42:46.783; 2.931E-06
10/2/2025;16:42:46.790; 2.9381E-06
10/2/2025;16:42:46.822; 2.9398E-06
10/2/2025;16:42:46.829; 2.9398E-06
10/2/2025;16:42:46.836; 2.9323E-06
10/2/2025;16:42:46.843; 2.9323E-06
10/2/2025;16:42:46.879; 2.9268E-06
10/2/2025;16:42:46.885; 2.9271E-06
10/2/2025;16:42:46.892; 2.9425E-06
10/2/2025;16:42:46.925; 2.954E-06
10/2/2025;16:42:46.932; 2.9966E-06
10/2/2025;16:42:46.939; 2.9985E-06
10/2/2025;16:42:46.946; 2.9988E-06
10/2/2025;16:42:46.953; 3.0021E-06
10/2/2025;16:42:46.960; 3.0059E-06
10/2/2025;16:42:46.967; 3.0073E-06
10/2/2025;16:42:46.973; 3.0084E-06
10/2/2025;16:42:46.979; 3.0078E-06
10/2/2025;16:42:46.986; 3.0166E-06
10/2/2025;16:42:46.991; 3.0227E-06
10/2/2025;16:42:47.021; 3.0249E-06
10/2/2025;16:42:47.027; 2.987E-06
10/2/2025;16:42:47.034; 2.9856E-06
10/2/2025;16:42:47.070; 2.9933E-06
10/2/2025;16:42:47.077; 3.0013E-06
10/2/2025;16:42:47.084; 3.0897E-06
10/2/2025;16:42:47.118; 3.1135E-06
10/2/2025;16:42:47.129; 3.13E-06
10/2/2025;16:42:47.136; 3.0957E-06
10/2/2025;16:42:47.176; 3.0781E-06
10/2/2025;16:42:47.182; 3.0383E-06
10/2/2025;16:42:47.189; 3.0369E-06
10/2/2025;16:42:47.195; 3.0405E-06
10/2/2025;16:42:47.228; 3.046E-06
10/2/2025;16:42:47.234; 3.1119E-06
10/2/2025;16:42:47.241; 3.1204E-06
10/2/2025;16:42:47.247; 3.124E-06
10/2/2025;16:42:47.257; 3.1218E-06
10/2/2025;16:42:47.263; 3.1196E-06
10/2/2025;16:42:47.271; 3.1105E-06
10/2/2025;16:42:47.278; 3.0965E-06
10/2/2025;16:42:47.285; 3.0787E-06
10/2/2025;16:42:47.292; 3.057E-06
10/2/2025;16:42:47.324; 3.0413E-06
10/2/2025;16:42:47.332; 3.0273E-06
10/2/2025;16:42:47.339; 3.0018E-06
10/2/2025;16:42:47.344; 2.9971E-06
10/2/2025;16:42:47.377; 2.9963E-06
10/2/2025;16:42:47.383; 3.0177E-06
10/2/2025;16:42:47.390; 3.0213E-06
10/2/2025;16:42:47.396; 3.0273E-06
10/2/2025;16:42:47.429; 3.0315E-06
10/2/2025;16:42:47.435; 3.0328E-06
10/2/2025;16:42:47.442; 3.0397E-06
10/2/2025;16:42:47.473; 3.0353E-06
10/2/2025;16:42:47.480; 3.0221E-06
10/2/2025;16:42:47.487; 2.9719E-06
10/2/2025;16:42:47.494; 2.9752E-06
10/2/2025;16:42:47.526; 2.9779E-06
10/2/2025;16:42:47.532; 2.9809E-06
10/2/2025;16:42:47.539; 2.9724E-06
10/2/2025;16:42:47.546; 2.9642E-06
10/2/2025;16:42:47.553; 2.9579E-06
10/2/2025;16:42:47.560; 2.9532E-06
10/2/2025;16:42:47.567; 2.9535E-06
10/2/2025;16:42:47.573; 2.9543E-06
10/2/2025;16:42:47.580; 2.9617E-06
10/2/2025;16:42:47.586; 2.9686E-06
10/2/2025;16:42:47.592; 2.9735E-06
10/2/2025;16:42:47.629; 2.973E-06
10/2/2025;16:42:47.635; 2.9664E-06
10/2/2025;16:42:47.641; 2.9686E-06
10/2/2025;16:42:47.647; 2.9746E-06
10/2/2025;16:42:47.683; 2.9823E-06
10/2/2025;16:42:47.689; 2.9647E-06
10/2/2025;16:42:47.695; 2.9603E-06
10/2/2025;16:42:47.728; 2.9587E-06
10/2/2025;16:42:47.735; 2.9947E-06
10/2/2025;16:42:47.742; 2.9914E-06
10/2/2025;16:42:47.770; 2.9796E-06
10/2/2025;16:42:47.776; 2.965E-06
10/2/2025;16:42:47.782; 2.9123E-06
10/2/2025;16:42:47.789; 2.9139E-06
10/2/2025;16:42:47.824; 2.923E-06
10/2/2025;16:42:47.830; 2.9606E-06
10/2/2025;16:42:47.837; 2.9623E-06
10/2/2025;16:42:47.846; 2.9645E-06
10/2/2025;16:42:47.853; 2.9722E-06
10/2/2025;16:42:47.860; 2.9883E-06
10/2/2025;16:42:47.866; 2.9985E-06
10/2/2025;16:42:47.873; 3.0048E-06
10/2/2025;16:42:47.880; 3.0131E-06
10/2/2025;16:42:47.886; 3.0202E-06
10/2/2025;16:42:47.922; 3.0207E-06
10/2/2025;16:42:47.930; 3.0229E-06
10/2/2025;16:42:47.936; 3.0444E-06
10/2/2025;16:42:47.942; 3.0427E-06
10/2/2025;16:42:47.975; 3.0405E-06
10/2/2025;16:42:47.982; 3.0496E-06
10/2/2025;16:42:47.989; 3.0567E-06
10/2/2025;16:42:47.995; 3.0592E-06
10/2/2025;16:42:48.027; 3.0581E-06
10/2/2025;16:42:48.034; 3.0831E-06
10/2/2025;16:42:48.041; 3.091E-06
10/2/2025;16:42:48.072; 3.0998E-06
10/2/2025;16:42:48.079; 3.1059E-06
10/2/2025;16:42:48.085; 3.1361E-06
10/2/2025;16:42:48.092; 3.1361E-06
10/2/2025;16:42:48.123; 3.1377E-06
10/2/2025;16:42:48.130; 3.1262E-06
10/2/2025;16:42:48.137; 3.124E-06
10/2/2025;16:42:48.144; 3.1232E-06
10/2/2025;16:42:48.151; 3.1234E-06
10/2/2025;16:42:48.158; 3.1245E-06
10/2/2025;16:42:48.164; 3.1273E-06
10/2/2025;16:42:48.170; 3.1292E-06
10/2/2025;16:42:48.177; 3.1311E-06
10/2/2025;16:42:48.184; 3.1352E-06
10/2/2025;16:42:48.190; 3.1446E-06
10/2/2025;16:42:48.224; 3.1514E-06
10/2/2025;16:42:48.230; 3.1311E-06
10/2/2025;16:42:48.237; 3.1297E-06
10/2/2025;16:42:48.243; 3.1248E-06
10/2/2025;16:42:48.278; 3.1193E-06
10/2/2025;16:42:48.284; 3.102E-06
10/2/2025;16:42:48.291; 3.1072E-06
10/2/2025;16:42:48.322; 3.1171E-06
10/2/2025;16:42:48.329; 3.0759E-06
10/2/2025;16:42:48.336; 3.0586E-06
10/2/2025;16:42:48.343; 3.0424E-06
10/2/2025;16:42:48.372; 3.0265E-06
10/2/2025;16:42:48.379; 2.9914E-06
10/2/2025;16:42:48.386; 2.9897E-06
10/2/2025;16:42:48.417; 2.9889E-06
10/2/2025;16:42:48.424; 2.9842E-06
10/2/2025;16:42:48.431; 2.9332E-06
10/2/2025;16:42:48.438; 2.9277E-06
10/2/2025;16:42:48.448; 2.9271E-06
10/2/2025;16:42:48.455; 2.9271E-06
10/2/2025;16:42:48.462; 2.9299E-06
10/2/2025;16:42:48.469; 2.9334E-06
10/2/2025;16:42:48.476; 2.9395E-06
10/2/2025;16:42:48.482; 2.9433E-06
10/2/2025;16:42:48.494; 2.937E-06
10/2/2025;16:42:48.527; 2.9241E-06
10/2/2025;16:42:48.534; 2.8914E-06
10/2/2025;16:42:48.540; 2.889E-06
10/2/2025;16:42:48.546; 2.8772E-06
10/2/2025;16:42:48.579; 2.8711E-06
10/2/2025;16:42:48.585; 2.8277E-06
10/2/2025;16:42:48.592; 2.817E-06
10/2/2025;16:42:48.624; 2.8085E-06
10/2/2025;16:42:48.631; 2.8017E-06
10/2/2025;16:42:48.637; 2.8654E-06
10/2/2025;16:42:48.643; 2.881E-06
10/2/2025;16:42:48.678; 2.8909E-06
10/2/2025;16:42:48.685; 2.8837E-06
10/2/2025;16:42:48.691; 2.8796E-06
10/2/2025;16:42:48.724; 2.8717E-06
10/2/2025;16:42:48.731; 2.8689E-06
10/2/2025;16:42:48.737; 2.9282E-06
10/2/2025;16:42:48.743; 2.9455E-06
10/2/2025;16:42:48.749; 2.9617E-06
10/2/2025;16:42:48.757; 2.984E-06
10/2/2025;16:42:48.763; 3.0078E-06
10/2/2025;16:42:48.769; 3.0235E-06
10/2/2025;16:42:48.776; 3.0353E-06
10/2/2025;16:42:48.780; 3.0435E-06
10/2/2025;16:42:48.786; 3.0498E-06
10/2/2025;16:42:48.792; 3.0578E-06
10/2/2025;16:42:48.826; 3.0584E-06
10/2/2025;16:42:48.833; 3.0328E-06
10/2/2025;16:42:48.839; 3.0268E-06
10/2/2025;16:42:48.873; 3.0265E-06
10/2/2025;16:42:48.881; 3.0293E-06
10/2/2025;16:42:48.888; 3.0446E-06
10/2/2025;16:42:48.919; 3.0419E-06
10/2/2025;16:42:48.928; 3.0339E-06
10/2/2025;16:42:48.934; 3.0504E-06
10/2/2025;16:42:48.941; 3.0603E-06
10/2/2025;16:42:48.972; 3.0754E-06
10/2/2025;16:42:48.980; 3.0809E-06
10/2/2025;16:42:48.986; 3.0822E-06
10/2/2025;16:42:48.993; 3.0844E-06
10/2/2025;16:42:49.026; 3.093E-06
10/2/2025;16:42:49.032; 3.1212E-06
10/2/2025;16:42:49.039; 3.119E-06
10/2/2025;16:42:49.045; 3.1119E-06
10/2/2025;16:42:49.054; 3.1089E-06
10/2/2025;16:42:49.061; 3.107E-06
10/2/2025;16:42:49.062; 3.1108E-06
10/2/2025;16:42:49.068; 3.1133E-06
10/2/2025;16:42:49.075; 3.113E-06
10/2/2025;16:42:49.081; 3.1097E-06
10/2/2025;16:42:49.087; 3.1028E-06
10/2/2025;16:42:49.119; 3.0968E-06
10/2/2025;16:42:49.127; 3.0946E-06
10/2/2025;16:42:49.133; 3.1512E-06
10/2/2025;16:42:49.139; 3.1539E-06
10/2/2025;16:42:49.172; 3.1501E-06
10/2/2025;16:42:49.179; 3.1091E-06
10/2/2025;16:42:49.185; 3.1037E-06
10/2/2025;16:42:49.192; 3.1006E-06
10/2/2025;16:42:49.226; 3.0982E-06
10/2/2025;16:42:49.233; 3.1045E-06
10/2/2025;16:42:49.239; 3.0998E-06
10/2/2025;16:42:49.274; 3.0976E-06
10/2/2025;16:42:49.281; 3.0962E-06
10/2/2025;16:42:49.287; 3.074E-06
10/2/2025;16:42:49.294; 3.0652E-06
10/2/2025;16:42:49.328; 3.0512E-06
10/2/2025;16:42:49.335; 3.0666E-06
10/2/2025;16:42:49.341; 3.0721E-06
10/2/2025;16:42:49.348; 3.0677E-06
10/2/2025;16:42:49.355; 3.0597E-06
10/2/2025;16:42:49.361; 3.0556E-06
10/2/2025;16:42:49.368; 3.0581E-06
10/2/2025;16:42:49.374; 3.066E-06
10/2/2025;16:42:49.381; 3.0735E-06
10/2/2025;16:42:49.388; 3.0754E-06
10/2/2025;16:42:49.395; 3.077E-06
10/2/2025;16:42:49.428; 3.0776E-06
10/2/2025;16:42:49.434; 3.0638E-06
10/2/2025;16:42:49.441; 3.0592E-06
10/2/2025;16:42:49.447; 3.0529E-06
10/2/2025;16:42:49.482; 3.0438E-06
10/2/2025;16:42:49.488; 2.9941E-06
10/2/2025;16:42:49.494; 2.9911E-06
10/2/2025;16:42:49.528; 2.9853E-06
10/2/2025;16:42:49.535; 2.9647E-06
10/2/2025;16:42:49.542; 2.9614E-06
10/2/2025;16:42:49.575; 2.9708E-06
10/2/2025;16:42:49.582; 2.9859E-06
10/2/2025;16:42:49.627; 2.976E-06
10/2/2025;16:42:49.633; 2.9873E-06
10/2/2025;16:42:49.640; 2.9829E-06
10/2/2025;16:42:49.647; 2.9779E-06
10/2/2025;16:42:49.657; 2.9631E-06
10/2/2025;16:42:49.664; 2.9463E-06
10/2/2025;16:42:49.670; 2.9477E-06
10/2/2025;16:42:49.676; 2.9518E-06
10/2/2025;16:42:49.682; 2.9546E-06
10/2/2025;16:42:49.688; 2.9538E-06
10/2/2025;16:42:49.694; 2.9546E-06
10/2/2025;16:42:49.727; 2.9592E-06
10/2/2025;16:42:49.734; 2.9642E-06
10/2/2025;16:42:49.740; 2.9656E-06
10/2/2025;16:42:49.746; 2.965E-06
10/2/2025;16:42:49.779; 2.9694E-06
10/2/2025;16:42:49.785; 2.9834E-06
10/2/2025;16:42:49.791; 2.9933E-06
10/2/2025;16:42:49.824; 3.0117E-06
10/2/2025;16:42:49.831; 3.0287E-06
10/2/2025;16:42:49.837; 3.0364E-06
10/2/2025;16:42:49.843; 3.0279E-06
10/2/2025;16:42:49.879; 3.0177E-06
10/2/2025;16:42:49.883; 3.0183E-06
10/2/2025;16:42:49.889; 3.0358E-06
10/2/2025;16:42:49.922; 3.049E-06
10/2/2025;16:42:49.929; 3.0603E-06
10/2/2025;16:42:49.935; 3.0669E-06
10/2/2025;16:42:49.941; 3.0677E-06
10/2/2025;16:42:49.949; 3.0691E-06
10/2/2025;16:42:49.956; 3.0724E-06
10/2/2025;16:42:49.963; 3.0757E-06
10/2/2025;16:42:49.970; 3.0787E-06
10/2/2025;16:42:49.976; 3.0877E-06
10/2/2025;16:42:49.983; 3.0946E-06
10/2/2025;16:42:49.990; 3.1017E-06
10/2/2025;16:42:50.028; 3.102E-06
10/2/2025;16:42:50.034; 3.0641E-06
10/2/2025;16:42:50.041; 3.0595E-06
10/2/2025;16:42:50.048; 3.0628E-06
10/2/2025;16:42:50.083; 3.0638E-06
10/2/2025;16:42:50.090; 3.0647E-06
10/2/2025;16:42:50.096; 3.0704E-06
10/2/2025;16:42:50.129; 3.0765E-06
10/2/2025;16:42:50.136; 3.0155E-06
10/2/2025;16:42:50.143; 3.0084E-06
10/2/2025;16:42:50.172; 3.0051E-06
10/2/2025;16:42:50.179; 3.0043E-06
10/2/2025;16:42:50.186; 3.0496E-06
10/2/2025;16:42:50.193; 3.0669E-06
10/2/2025;16:42:50.227; 3.0779E-06
10/2/2025;16:42:50.234; 3.0512E-06
10/2/2025;16:42:50.241; 3.0529E-06
10/2/2025;16:42:50.250; 3.0595E-06
10/2/2025;16:42:50.257; 3.0715E-06
10/2/2025;16:42:50.264; 3.0908E-06
10/2/2025;16:42:50.271; 3.0976E-06
10/2/2025;16:42:50.277; 3.0921E-06
10/2/2025;16:42:50.284; 3.0718E-06
10/2/2025;16:42:50.290; 3.0452E-06
10/2/2025;16:42:50.318; 3.0207E-06
10/2/2025;16:42:50.325; 2.9985E-06
10/2/2025;16:42:50.331; 2.9241E-06
10/2/2025;16:42:50.337; 2.9137E-06
10/2/2025;16:42:50.371; 2.9126E-06
10/2/2025;16:42:50.376; 2.9252E-06
10/2/2025;16:42:50.383; 2.9175E-06
10/2/2025;16:42:50.389; 2.9131E-06
10/2/2025;16:42:50.428; 2.9082E-06
10/2/2025;16:42:50.434; 2.898E-06
10/2/2025;16:42:50.441; 2.9118E-06
10/2/2025;16:42:50.475; 2.9277E-06
10/2/2025;16:42:50.482; 2.9381E-06
10/2/2025;16:42:50.489; 2.9227E-06
10/2/2025;16:42:50.496; 2.9205E-06
10/2/2025;16:42:50.529; 2.9244E-06
10/2/2025;16:42:50.536; 2.9609E-06
10/2/2025;16:42:50.542; 2.9639E-06
10/2/2025;16:42:50.549; 2.9678E-06
10/2/2025;16:42:50.556; 2.9705E-06
10/2/2025;16:42:50.563; 2.9878E-06
10/2/2025;16:42:50.569; 3.0067E-06
10/2/2025;16:42:50.575; 3.0249E-06
10/2/2025;16:42:50.581; 3.0375E-06
10/2/2025;16:42:50.587; 3.0477E-06
10/2/2025;16:42:50.594; 3.054E-06
10/2/2025;16:42:50.629; 3.0564E-06
10/2/2025;16:42:50.635; 3.0224E-06
10/2/2025;16:42:50.641; 3.0188E-06
10/2/2025;16:42:50.676; 3.0276E-06
10/2/2025;16:42:50.684; 3.0411E-06
10/2/2025;16:42:50.691; 3.1102E-06
10/2/2025;16:42:50.715; 3.1155E-06
10/2/2025;16:42:50.721; 3.1212E-06
10/2/2025;16:42:50.728; 3.1034E-06
10/2/2025;16:42:50.734; 3.0932E-06
10/2/2025;16:42:50.766; 3.0814E-06
10/2/2025;16:42:50.772; 3.071E-06
10/2/2025;16:42:50.778; 3.08E-06
10/2/2025;16:42:50.785; 3.0809E-06
10/2/2025;16:42:50.818; 3.08E-06
10/2/2025;16:42:50.824; 3.0218E-06
10/2/2025;16:42:50.830; 3.0164E-06
10/2/2025;16:42:50.836; 3.018E-06
10/2/2025;16:42:50.847; 3.0194E-06
10/2/2025;16:42:50.861; 2.9993E-06
10/2/2025;16:42:50.867; 2.9845E-06
10/2/2025;16:42:50.878; 2.9757E-06
10/2/2025;16:42:50.926; 2.9686E-06
10/2/2025;16:42:50.932; 2.9387E-06
10/2/2025;16:42:50.938; 2.9546E-06
10/2/2025;16:42:50.945; 2.9647E-06
10/2/2025;16:42:50.979; 2.9765E-06
10/2/2025;16:42:50.985; 2.9958E-06
10/2/2025;16:42:50.992; 2.996E-06
10/2/2025;16:42:51.024; 2.9941E-06
10/2/2025;16:42:51.031; 2.9914E-06
10/2/2025;16:42:51.038; 2.9711E-06
10/2/2025;16:42:51.045; 2.9617E-06
10/2/2025;16:42:51.080; 2.9554E-06
10/2/2025;16:42:51.087; 2.9249E-06
10/2/2025;16:42:51.093; 2.9161E-06
10/2/2025;16:42:51.126; 2.9052E-06
10/2/2025;16:42:51.132; 2.8288E-06
10/2/2025;16:42:51.139; 2.8192E-06
10/2/2025;16:42:51.145; 2.8104E-06
10/2/2025;16:42:51.152; 2.8008E-06
10/2/2025;16:42:51.159; 2.7923E-06
10/2/2025;16:42:51.165; 2.7822E-06
10/2/2025;16:42:51.171; 2.78E-06
10/2/2025;16:42:51.177; 2.7789E-06
10/2/2025;16:42:51.183; 2.7838E-06
10/2/2025;16:42:51.189; 2.7942E-06
10/2/2025;16:42:51.195; 2.8069E-06
10/2/2025;16:42:51.229; 2.8211E-06
10/2/2025;16:42:51.236; 2.8508E-06
10/2/2025;16:42:51.242; 2.8494E-06
10/2/2025;16:42:51.277; 2.8478E-06
10/2/2025;16:42:51.280; 2.8503E-06
10/2/2025;16:42:51.287; 2.856E-06
10/2/2025;16:42:51.293; 2.8656E-06
10/2/2025;16:42:51.330; 2.8744E-06
10/2/2025;16:42:51.371; 2.9867E-06
10/2/2025;16:42:51.378; 3.0051E-06
10/2/2025;16:42:51.384; 3.0043E-06
10/2/2025;16:42:51.390; 3.0029E-06
10/2/2025;16:42:51.424; 2.9985E-06
10/2/2025;16:42:51.430; 2.9746E-06
10/2/2025;16:42:51.436; 2.9765E-06
10/2/2025;16:42:51.442; 2.979E-06
10/2/2025;16:42:51.452; 2.9829E-06
10/2/2025;16:42:51.459; 2.9859E-06
10/2/2025;16:42:51.466; 2.9867E-06
10/2/2025;16:42:51.472; 2.9823E-06
10/2/2025;16:42:51.479; 2.9724E-06
10/2/2025;16:42:51.486; 2.9576E-06
10/2/2025;16:42:51.493; 2.9452E-06
10/2/2025;16:42:51.526; 2.9381E-06
10/2/2025;16:42:51.533; 2.9796E-06
10/2/2025;16:42:51.539; 2.9911E-06
10/2/2025;16:42:51.569; 3.0062E-06
10/2/2025;16:42:51.576; 3.0144E-06
10/2/2025;16:42:51.582; 3.0471E-06
10/2/2025;16:42:51.590; 3.0468E-06
10/2/2025;16:42:51.621; 3.0452E-06
10/2/2025;16:42:51.628; 3.0013E-06
10/2/2025;16:42:51.635; 2.9925E-06
10/2/2025;16:42:51.642; 2.9837E-06
10/2/2025;16:42:51.677; 2.9661E-06
10/2/2025;16:42:51.684; 2.8513E-06
10/2/2025;16:42:51.692; 2.842E-06
10/2/2025;16:42:51.725; 2.8398E-06
10/2/2025;16:42:51.732; 2.8395E-06
10/2/2025;16:42:51.738; 2.8461E-06
10/2/2025;16:42:51.745; 2.8538E-06
10/2/2025;16:42:51.752; 2.8634E-06
10/2/2025;16:42:51.759; 2.8747E-06
10/2/2025;16:42:51.765; 2.8942E-06
10/2/2025;16:42:51.771; 2.9104E-06
10/2/2025;16:42:51.777; 2.9252E-06
10/2/2025;16:42:51.783; 2.9395E-06
10/2/2025;16:42:51.789; 2.9472E-06
10/2/2025;16:42:51.795; 2.9513E-06
10/2/2025;16:42:51.828; 2.9502E-06
10/2/2025;16:42:51.834; 2.9447E-06
10/2/2025;16:42:51.841; 2.9345E-06
10/2/2025;16:42:51.894; 2.9282E-06
10/2/2025;16:42:51.927; 2.9241E-06
10/2/2025;16:42:51.933; 3.0315E-06
10/2/2025;16:42:51.940; 3.0504E-06
10/2/2025;16:42:51.947; 3.0644E-06
10/2/2025;16:42:51.978; 3.0757E-06
10/2/2025;16:42:51.983; 3.0872E-06
10/2/2025;16:42:51.990; 3.0809E-06
10/2/2025;16:42:52.021; 3.0718E-06
10/2/2025;16:42:52.028; 3.0704E-06
10/2/2025;16:42:52.035; 3.1108E-06
10/2/2025;16:42:52.042; 3.1199E-06
10/2/2025;16:42:52.051; 3.1174E-06
10/2/2025;16:42:52.058; 3.1037E-06
10/2/2025;16:42:52.071; 3.088E-06
10/2/2025;16:42:52.077; 3.0641E-06
10/2/2025;16:42:52.083; 3.0608E-06
10/2/2025;16:42:52.122; 3.0581E-06
10/2/2025;16:42:52.129; 3.0556E-06
10/2/2025;16:42:52.136; 3.0606E-06
