Powermeter serial number; P0021337
Sensor serial number; 17053015
Sensor Type; Photodiode
Wavelength(nm); 670

Date (MM/dd/yyyy) ; Time of day (hh:mm:ss.fff); Power(W)
10/2/2025;16:07:38.653; 2.6149E-05
10/2/2025;16:07:38.660; 2.5457E-05
10/2/2025;16:07:38.692; 2.4425E-05
10/2/2025;16:07:38.698; 2.189E-05
10/2/2025;16:07:38.704; 2.1313E-05
10/2/2025;16:07:38.710; 2.0758E-05
10/2/2025;16:07:38.744; 2.0545E-05
10/2/2025;16:07:38.750; 1.8029E-05
10/2/2025;16:07:38.758; 1.7801E-05
10/2/2025;16:07:38.788; 1.715E-05
10/2/2025;16:07:38.795; 1.6597E-05
10/2/2025;16:07:38.801; 1.5369E-05
10/2/2025;16:07:38.809; 1.5206E-05
10/2/2025;16:07:38.843; 1.507E-05
10/2/2025;16:07:38.850; 1.4953E-05
10/2/2025;16:07:38.856; 1.4983E-05
10/2/2025;16:07:38.862; 1.4996E-05
10/2/2025;16:07:38.869; 1.5094E-05
10/2/2025;16:07:38.876; 1.5141E-05
10/2/2025;16:07:38.883; 1.5116E-05
10/2/2025;16:07:38.890; 1.5168E-05
10/2/2025;16:07:38.897; 1.52E-05
10/2/2025;16:07:38.904; 1.5396E-05
10/2/2025;16:07:38.910; 1.5538E-05
10/2/2025;16:07:38.947; 1.5557E-05
10/2/2025;16:07:38.953; 1.6262E-05
10/2/2025;16:07:38.960; 1.6385E-05
10/2/2025;16:07:38.986; 1.6545E-05
10/2/2025;16:07:38.992; 1.8465E-05
10/2/2025;16:07:38.998; 1.9056E-05
10/2/2025;16:07:39.005; 1.9813E-05
10/2/2025;16:07:39.039; 2.0257E-05
10/2/2025;16:07:39.046; 2.3211E-05
10/2/2025;16:07:39.052; 2.366E-05
10/2/2025;16:07:39.085; 2.4248E-05
10/2/2025;16:07:39.091; 2.7211E-05
10/2/2025;16:07:39.098; 2.7736E-05
10/2/2025;16:07:39.103; 2.8381E-05
10/2/2025;16:07:39.142; 2.8902E-05
10/2/2025;16:07:39.148; 3.1219E-05
10/2/2025;16:07:39.155; 3.1336E-05
10/2/2025;16:07:39.163; 3.1823E-05
10/2/2025;16:07:39.170; 3.2308E-05
10/2/2025;16:07:39.177; 3.2607E-05
10/2/2025;16:07:39.184; 3.2703E-05
10/2/2025;16:07:39.191; 3.2645E-05
10/2/2025;16:07:39.197; 3.2967E-05
10/2/2025;16:07:39.204; 3.322E-05
10/2/2025;16:07:39.236; 3.3503E-05
10/2/2025;16:07:39.252; 3.3786E-05
10/2/2025;16:07:39.287; 3.591E-05
10/2/2025;16:07:39.295; 3.6245E-05
10/2/2025;16:07:39.301; 3.6999E-05
10/2/2025;16:07:39.308; 3.7045E-05
10/2/2025;16:07:39.344; 3.7092E-05
10/2/2025;16:07:39.356; 3.5703E-05
10/2/2025;16:07:39.390; 3.5118E-05
10/2/2025;16:07:39.397; 3.1722E-05
10/2/2025;16:07:39.405; 3.0984E-05
10/2/2025;16:07:39.434; 3.0304E-05
10/2/2025;16:07:39.441; 2.9863E-05
10/2/2025;16:07:39.448; 2.6089E-05
10/2/2025;16:07:39.455; 2.5577E-05
10/2/2025;16:07:39.462; 2.4839E-05
10/2/2025;16:07:39.469; 2.4126E-05
10/2/2025;16:07:39.475; 2.3617E-05
10/2/2025;16:07:39.482; 2.3372E-05
10/2/2025;16:07:39.489; 2.29E-05
10/2/2025;16:07:39.496; 2.2122E-05
10/2/2025;16:07:39.503; 2.1425E-05
10/2/2025;16:07:39.539; 2.0741E-05
10/2/2025;16:07:39.547; 1.8027E-05
10/2/2025;16:07:39.553; 1.7874E-05
10/2/2025;16:07:39.586; 1.7686E-05
10/2/2025;16:07:39.594; 1.7428E-05
10/2/2025;16:07:39.600; 1.6249E-05
10/2/2025;16:07:39.605; 1.6017E-05
10/2/2025;16:07:39.639; 1.5799E-05
10/2/2025;16:07:39.646; 1.526E-05
10/2/2025;16:07:39.653; 1.5209E-05
10/2/2025;16:07:39.681; 1.5192E-05
10/2/2025;16:07:39.688; 1.5111E-05
10/2/2025;16:07:39.695; 1.5048E-05
10/2/2025;16:07:39.701; 1.526E-05
10/2/2025;16:07:39.735; 1.5459E-05
10/2/2025;16:07:39.742; 1.7131E-05
10/2/2025;16:07:39.748; 1.7518E-05
10/2/2025;16:07:39.753; 1.788E-05
10/2/2025;16:07:39.761; 1.8231E-05
10/2/2025;16:07:39.767; 1.9159E-05
10/2/2025;16:07:39.773; 1.9709E-05
10/2/2025;16:07:39.779; 1.9971E-05
10/2/2025;16:07:39.784; 2.0248E-05
10/2/2025;16:07:39.790; 2.0523E-05
10/2/2025;16:07:39.796; 2.1E-05
10/2/2025;16:07:39.802; 2.1683E-05
10/2/2025;16:07:39.837; 2.2054E-05
10/2/2025;16:07:39.844; 2.4779E-05
10/2/2025;16:07:39.850; 2.5449E-05
10/2/2025;16:07:39.881; 2.6111E-05
10/2/2025;16:07:39.888; 2.6813E-05
10/2/2025;16:07:39.894; 2.971E-05
10/2/2025;16:07:39.901; 3.0464E-05
10/2/2025;16:07:39.934; 3.1368E-05
10/2/2025;16:07:39.942; 3.2234E-05
10/2/2025;16:07:39.951; 3.524E-05
10/2/2025;16:07:39.957; 3.5602E-05
10/2/2025;16:07:39.988; 3.5883E-05
10/2/2025;16:07:39.995; 3.7015E-05
10/2/2025;16:07:40.003; 3.7073E-05
10/2/2025;16:07:40.036; 3.7089E-05
10/2/2025;16:07:40.044; 3.7021E-05
10/2/2025;16:07:40.050; 3.6109E-05
10/2/2025;16:07:40.066; 3.5918E-05
10/2/2025;16:07:40.073; 3.5673E-05
10/2/2025;16:07:40.080; 3.4132E-05
10/2/2025;16:07:40.088; 3.3514E-05
10/2/2025;16:07:40.094; 3.3122E-05
10/2/2025;16:07:40.100; 3.2496E-05
10/2/2025;16:07:40.106; 3.1526E-05
10/2/2025;16:07:40.141; 3.0437E-05
10/2/2025;16:07:40.148; 2.9688E-05
10/2/2025;16:07:40.154; 2.5877E-05
10/2/2025;16:07:40.160; 2.5719E-05
10/2/2025;16:07:40.194; 2.5395E-05
10/2/2025;16:07:40.201; 2.3222E-05
10/2/2025;16:07:40.208; 2.2443E-05
10/2/2025;16:07:40.241; 2.2095E-05
10/2/2025;16:07:40.248; 2.2195E-05
10/2/2025;16:07:40.255; 2.2168E-05
10/2/2025;16:07:40.288; 2.1607E-05
10/2/2025;16:07:40.294; 2.0967E-05
10/2/2025;16:07:40.302; 1.7689E-05
10/2/2025;16:07:40.308; 1.7142E-05
10/2/2025;16:07:40.342; 1.6513E-05
10/2/2025;16:07:40.349; 1.4955E-05
10/2/2025;16:07:40.355; 1.4928E-05
10/2/2025;16:07:40.366; 1.5023E-05
10/2/2025;16:07:40.372; 1.5113E-05
10/2/2025;16:07:40.378; 1.5364E-05
10/2/2025;16:07:40.385; 1.5794E-05
10/2/2025;16:07:40.391; 1.6246E-05
10/2/2025;16:07:40.398; 1.66E-05
10/2/2025;16:07:40.405; 1.678E-05
10/2/2025;16:07:40.412; 1.7046E-05
10/2/2025;16:07:40.443; 1.7624E-05
10/2/2025;16:07:40.450; 1.7697E-05
10/2/2025;16:07:40.456; 1.8168E-05
10/2/2025;16:07:40.463; 1.8413E-05
10/2/2025;16:07:40.494; 1.8593E-05
10/2/2025;16:07:40.501; 2.1136E-05
10/2/2025;16:07:40.508; 2.1594E-05
10/2/2025;16:07:40.534; 2.2405E-05
10/2/2025;16:07:40.541; 2.348E-05
10/2/2025;16:07:40.548; 2.8106E-05
10/2/2025;16:07:40.555; 2.8896E-05
10/2/2025;16:07:40.586; 2.9582E-05
10/2/2025;16:07:40.592; 3.2937E-05
10/2/2025;16:07:40.599; 3.341E-05
10/2/2025;16:07:40.630; 3.3974E-05
10/2/2025;16:07:40.636; 3.4647E-05
10/2/2025;16:07:40.642; 3.6062E-05
10/2/2025;16:07:40.655; 3.6199E-05
10/2/2025;16:07:40.661; 3.6337E-05
10/2/2025;16:07:40.668; 3.6419E-05
10/2/2025;16:07:40.674; 3.6525E-05
10/2/2025;16:07:40.680; 3.6585E-05
10/2/2025;16:07:40.687; 3.6632E-05
10/2/2025;16:07:40.693; 3.6711E-05
10/2/2025;16:07:40.700; 3.6732E-05
10/2/2025;16:07:40.707; 3.6746E-05
10/2/2025;16:07:40.740; 3.6768E-05
10/2/2025;16:07:40.747; 3.6784E-05
10/2/2025;16:07:40.754; 3.6672E-05
10/2/2025;16:07:40.761; 3.6485E-05
10/2/2025;16:07:40.790; 3.6267E-05
10/2/2025;16:07:40.796; 3.5322E-05
10/2/2025;16:07:40.802; 3.5224E-05
10/2/2025;16:07:40.808; 3.5186E-05
10/2/2025;16:07:40.840; 3.4796E-05
10/2/2025;16:07:40.847; 3.2801E-05
10/2/2025;16:07:40.854; 3.1924E-05
10/2/2025;16:07:40.885; 3.1475E-05
10/2/2025;16:07:40.891; 3.1118E-05
10/2/2025;16:07:40.898; 2.8833E-05
10/2/2025;16:07:40.906; 2.8387E-05
10/2/2025;16:07:40.937; 2.7535E-05
10/2/2025;16:07:40.944; 2.6538E-05
10/2/2025;16:07:40.951; 2.3538E-05
10/2/2025;16:07:40.958; 2.3067E-05
10/2/2025;16:07:40.965; 2.2653E-05
10/2/2025;16:07:40.972; 2.1937E-05
10/2/2025;16:07:40.979; 2.1348E-05
10/2/2025;16:07:40.986; 2.0905E-05
10/2/2025;16:07:41.002; 2.0736E-05
10/2/2025;16:07:41.008; 2.0063E-05
10/2/2025;16:07:41.039; 1.981E-05
10/2/2025;16:07:41.046; 1.8231E-05
10/2/2025;16:07:41.052; 1.7795E-05
10/2/2025;16:07:41.084; 1.7357E-05
10/2/2025;16:07:41.091; 1.7011E-05
10/2/2025;16:07:41.098; 1.5372E-05
10/2/2025;16:07:41.105; 1.5209E-05
10/2/2025;16:07:41.138; 1.5086E-05
10/2/2025;16:07:41.146; 1.5018E-05
10/2/2025;16:07:41.152; 1.5421E-05
10/2/2025;16:07:41.158; 1.5666E-05
10/2/2025;16:07:41.188; 1.5832E-05
10/2/2025;16:07:41.196; 1.712E-05
10/2/2025;16:07:41.203; 1.7302E-05
10/2/2025;16:07:41.209; 1.7381E-05
10/2/2025;16:07:41.241; 1.7716E-05
10/2/2025;16:07:41.248; 1.9489E-05
10/2/2025;16:07:41.254; 2.0121E-05
10/2/2025;16:07:41.262; 2.0883E-05
10/2/2025;16:07:41.269; 2.1634E-05
10/2/2025;16:07:41.275; 2.2141E-05
10/2/2025;16:07:41.282; 2.2958E-05
10/2/2025;16:07:41.289; 2.3845E-05
10/2/2025;16:07:41.296; 2.4668E-05
10/2/2025;16:07:41.303; 2.5572E-05
10/2/2025;16:07:41.309; 2.5985E-05
10/2/2025;16:07:41.344; 2.662E-05
10/2/2025;16:07:41.350; 2.9511E-05
10/2/2025;16:07:41.357; 3.0238E-05
10/2/2025;16:07:41.388; 3.0731E-05
10/2/2025;16:07:41.395; 3.1246E-05
10/2/2025;16:07:41.402; 3.4023E-05
10/2/2025;16:07:41.408; 3.4497E-05
10/2/2025;16:07:41.447; 3.478E-05
10/2/2025;16:07:41.453; 3.6781E-05
10/2/2025;16:07:41.484; 3.6915E-05
10/2/2025;16:07:41.490; 3.6942E-05
10/2/2025;16:07:41.497; 3.7154E-05
10/2/2025;16:07:41.505; 3.7165E-05
10/2/2025;16:07:41.541; 3.7116E-05
10/2/2025;16:07:41.548; 3.6253E-05
10/2/2025;16:07:41.555; 3.6016E-05
10/2/2025;16:07:41.563; 3.5589E-05
10/2/2025;16:07:41.570; 3.5417E-05
10/2/2025;16:07:41.576; 3.5208E-05
10/2/2025;16:07:41.588; 3.4916E-05
10/2/2025;16:07:41.594; 3.4592E-05
10/2/2025;16:07:41.600; 3.4042E-05
10/2/2025;16:07:41.606; 3.368E-05
10/2/2025;16:07:41.638; 3.3383E-05
10/2/2025;16:07:41.646; 3.2825E-05
10/2/2025;16:07:41.651; 2.974E-05
10/2/2025;16:07:41.657; 2.9133E-05
10/2/2025;16:07:41.690; 2.8504E-05
10/2/2025;16:07:41.696; 2.7641E-05
10/2/2025;16:07:41.702; 2.3998E-05
10/2/2025;16:07:41.708; 2.3374E-05
10/2/2025;16:07:41.742; 2.3118E-05
10/2/2025;16:07:41.749; 2.2596E-05
10/2/2025;16:07:41.756; 1.9783E-05
10/2/2025;16:07:41.789; 1.9187E-05
10/2/2025;16:07:41.796; 1.8702E-05
10/2/2025;16:07:41.803; 1.7131E-05
10/2/2025;16:07:41.810; 1.6943E-05
10/2/2025;16:07:41.842; 1.6848E-05
10/2/2025;16:07:41.848; 1.5778E-05
10/2/2025;16:07:41.855; 1.556E-05
10/2/2025;16:07:41.861; 1.5315E-05
10/2/2025;16:07:41.868; 1.5173E-05
10/2/2025;16:07:41.874; 1.5062E-05
10/2/2025;16:07:41.880; 1.5013E-05
10/2/2025;16:07:41.886; 1.5026E-05
10/2/2025;16:07:41.893; 1.5132E-05
10/2/2025;16:07:41.899; 1.5239E-05
10/2/2025;16:07:41.906; 1.5309E-05
10/2/2025;16:07:41.940; 1.5451E-05
10/2/2025;16:07:41.948; 1.5666E-05
10/2/2025;16:07:41.954; 1.7531E-05
10/2/2025;16:07:41.960; 1.8114E-05
10/2/2025;16:07:41.993; 1.8716E-05
10/2/2025;16:07:42.000; 2.1384E-05
10/2/2025;16:07:42.003; 2.195E-05
10/2/2025;16:07:42.034; 2.2449E-05
10/2/2025;16:07:42.042; 2.2773E-05
10/2/2025;16:07:42.048; 2.4907E-05
10/2/2025;16:07:42.054; 2.516E-05
10/2/2025;16:07:42.086; 2.5746E-05
10/2/2025;16:07:42.093; 2.8673E-05
10/2/2025;16:07:42.100; 2.953E-05
10/2/2025;16:07:42.107; 3.0173E-05
10/2/2025;16:07:42.137; 3.0641E-05
10/2/2025;16:07:42.143; 3.3312E-05
10/2/2025;16:07:42.149; 3.3677E-05
10/2/2025;16:07:42.156; 3.4222E-05
10/2/2025;16:07:42.163; 3.4756E-05
10/2/2025;16:07:42.170; 3.5052E-05
10/2/2025;16:07:42.177; 3.5139E-05
10/2/2025;16:07:42.183; 3.5507E-05
10/2/2025;16:07:42.189; 3.5869E-05
10/2/2025;16:07:42.195; 3.6163E-05
10/2/2025;16:07:42.202; 3.6359E-05
10/2/2025;16:07:42.236; 3.6436E-05
10/2/2025;16:07:42.242; 3.7179E-05
10/2/2025;16:07:42.248; 3.7261E-05
10/2/2025;16:07:42.279; 3.7261E-05
10/2/2025;16:07:42.294; 3.7231E-05
10/2/2025;16:07:42.300; 3.6397E-05
10/2/2025;16:07:42.306; 3.6329E-05
10/2/2025;16:07:42.340; 3.6229E-05
10/2/2025;16:07:42.348; 3.6136E-05
10/2/2025;16:07:42.355; 3.4159E-05
10/2/2025;16:07:42.361; 3.3577E-05
10/2/2025;16:07:42.393; 3.2975E-05
10/2/2025;16:07:42.400; 3.0884E-05
10/2/2025;16:07:42.408; 3.0407E-05
10/2/2025;16:07:42.437; 2.9737E-05
10/2/2025;16:07:42.444; 2.6269E-05
10/2/2025;16:07:42.451; 2.5141E-05
10/2/2025;16:07:42.458; 2.4444E-05
10/2/2025;16:07:42.465; 2.3263E-05
10/2/2025;16:07:42.472; 2.1836E-05
10/2/2025;16:07:42.479; 2.0905E-05
10/2/2025;16:07:42.486; 2.0123E-05
10/2/2025;16:07:42.493; 1.9628E-05
10/2/2025;16:07:42.500; 1.8746E-05
10/2/2025;16:07:42.507; 1.8103E-05
10/2/2025;16:07:42.541; 1.7648E-05
10/2/2025;16:07:42.547; 1.6442E-05
10/2/2025;16:07:42.554; 1.6477E-05
10/2/2025;16:07:42.582; 1.6695E-05
10/2/2025;16:07:42.590; 1.6505E-05
10/2/2025;16:07:42.597; 1.6284E-05
10/2/2025;16:07:42.603; 1.5966E-05
10/2/2025;16:07:42.634; 1.5963E-05
10/2/2025;16:07:42.642; 1.5195E-05
10/2/2025;16:07:42.649; 1.5195E-05
10/2/2025;16:07:42.655; 1.5072E-05
10/2/2025;16:07:42.686; 1.492E-05
10/2/2025;16:07:42.692; 1.4934E-05
10/2/2025;16:07:42.699; 1.5062E-05
10/2/2025;16:07:42.710; 1.5206E-05
10/2/2025;16:07:42.749; 1.5391E-05
10/2/2025;16:07:42.766; 1.6605E-05
10/2/2025;16:07:42.772; 1.7278E-05
10/2/2025;16:07:42.778; 1.7515E-05
10/2/2025;16:07:42.785; 1.7842E-05
10/2/2025;16:07:42.791; 1.8021E-05
10/2/2025;16:07:42.798; 1.813E-05
10/2/2025;16:07:42.804; 1.8457E-05
10/2/2025;16:07:42.811; 1.8667E-05
10/2/2025;16:07:42.851; 1.9034E-05
10/2/2025;16:07:42.886; 2.0265E-05
10/2/2025;16:07:42.893; 2.0747E-05
10/2/2025;16:07:42.900; 2.3401E-05
10/2/2025;16:07:42.941; 2.457E-05
10/2/2025;16:07:42.949; 3.0312E-05
10/2/2025;16:07:42.955; 3.0688E-05
10/2/2025;16:07:42.962; 3.087E-05
10/2/2025;16:07:42.985; 3.1213E-05
10/2/2025;16:07:42.992; 3.2281E-05
10/2/2025;16:07:42.999; 3.2901E-05
10/2/2025;16:07:43.032; 3.3372E-05
10/2/2025;16:07:43.039; 3.3342E-05
10/2/2025;16:07:43.045; 3.4132E-05
10/2/2025;16:07:43.052; 3.4192E-05
10/2/2025;16:07:43.060; 3.4565E-05
10/2/2025;16:07:43.066; 3.5137E-05
10/2/2025;16:07:43.073; 3.5556E-05
10/2/2025;16:07:43.079; 3.5717E-05
10/2/2025;16:07:43.086; 3.5866E-05
10/2/2025;16:07:43.092; 3.606E-05
10/2/2025;16:07:43.099; 3.628E-05
10/2/2025;16:07:43.141; 3.6441E-05
10/2/2025;16:07:43.148; 3.6446E-05
10/2/2025;16:07:43.154; 3.7154E-05
10/2/2025;16:07:43.161; 3.7271E-05
10/2/2025;16:07:43.195; 3.7331E-05
10/2/2025;16:07:43.202; 3.6711E-05
10/2/2025;16:07:43.209; 3.6561E-05
10/2/2025;16:07:43.242; 3.6321E-05
10/2/2025;16:07:43.250; 3.4747E-05
10/2/2025;16:07:43.257; 3.4568E-05
10/2/2025;16:07:43.287; 3.4519E-05
10/2/2025;16:07:43.293; 3.4331E-05
10/2/2025;16:07:43.302; 3.3035E-05
10/2/2025;16:07:43.308; 3.255E-05
10/2/2025;16:07:43.345; 3.2016E-05
10/2/2025;16:07:43.351; 3.0007E-05
10/2/2025;16:07:43.358; 2.98E-05
10/2/2025;16:07:43.365; 2.9601E-05
10/2/2025;16:07:43.372; 2.8659E-05
10/2/2025;16:07:43.379; 2.788E-05
10/2/2025;16:07:43.386; 2.7208E-05
10/2/2025;16:07:43.393; 2.68E-05
10/2/2025;16:07:43.401; 2.6337E-05
10/2/2025;16:07:43.407; 2.5152E-05
10/2/2025;16:07:43.439; 2.4218E-05
10/2/2025;16:07:43.446; 2.3676E-05
10/2/2025;16:07:43.453; 2.0537E-05
10/2/2025;16:07:43.459; 2.0208E-05
10/2/2025;16:07:43.493; 2.0063E-05
10/2/2025;16:07:43.499; 1.7934E-05
10/2/2025;16:07:43.506; 1.7496E-05
10/2/2025;16:07:43.541; 1.6864E-05
10/2/2025;16:07:43.545; 1.651E-05
10/2/2025;16:07:43.551; 1.5296E-05
10/2/2025;16:07:43.557; 1.5206E-05
10/2/2025;16:07:43.590; 1.513E-05
10/2/2025;16:07:43.597; 1.4898E-05
10/2/2025;16:07:43.604; 1.4909E-05
10/2/2025;16:07:43.636; 1.4977E-05
10/2/2025;16:07:43.644; 1.532E-05
10/2/2025;16:07:43.650; 1.5462E-05
10/2/2025;16:07:43.657; 1.5508E-05
10/2/2025;16:07:43.664; 1.5658E-05
10/2/2025;16:07:43.672; 1.5857E-05
10/2/2025;16:07:43.681; 1.5974E-05
10/2/2025;16:07:43.693; 1.6153E-05
10/2/2025;16:07:43.743; 1.6178E-05
10/2/2025;16:07:43.749; 1.7406E-05
10/2/2025;16:07:43.755; 1.7831E-05
10/2/2025;16:07:43.786; 1.8048E-05
10/2/2025;16:07:43.794; 1.8525E-05
10/2/2025;16:07:43.800; 2.1294E-05
10/2/2025;16:07:43.806; 2.1912E-05
10/2/2025;16:07:43.836; 2.2625E-05
10/2/2025;16:07:43.844; 2.3303E-05
10/2/2025;16:07:43.850; 2.6579E-05
10/2/2025;16:07:43.857; 2.7556E-05
10/2/2025;16:07:43.889; 2.8057E-05
10/2/2025;16:07:43.896; 3.1736E-05
10/2/2025;16:07:43.904; 3.2419E-05
10/2/2025;16:07:43.910; 3.3623E-05
10/2/2025;16:07:43.945; 3.4835E-05
10/2/2025;16:07:43.952; 3.6811E-05
10/2/2025;16:07:43.958; 3.6721E-05
10/2/2025;16:07:43.960; 3.6604E-05
10/2/2025;16:07:43.966; 3.6321E-05
10/2/2025;16:07:43.972; 3.5924E-05
10/2/2025;16:07:43.979; 3.5504E-05
10/2/2025;16:07:43.986; 3.4987E-05
10/2/2025;16:07:43.993; 3.4491E-05
10/2/2025;16:07:43.999; 3.3876E-05
10/2/2025;16:07:44.032; 3.289E-05
10/2/2025;16:07:44.039; 3.1839E-05
10/2/2025;16:07:44.045; 2.9528E-05
10/2/2025;16:07:44.052; 2.9566E-05
10/2/2025;16:07:44.085; 2.9593E-05
10/2/2025;16:07:44.095; 2.7763E-05
10/2/2025;16:07:44.101; 2.7015E-05
10/2/2025;16:07:44.107; 2.6383E-05
10/2/2025;16:07:44.144; 2.5667E-05
10/2/2025;16:07:44.151; 2.3783E-05
10/2/2025;16:07:44.158; 2.3652E-05
10/2/2025;16:07:44.191; 2.3573E-05
10/2/2025;16:07:44.197; 2.1727E-05
10/2/2025;16:07:44.205; 2.1727E-05
10/2/2025;16:07:44.236; 2.1678E-05
10/2/2025;16:07:44.242; 2.1327E-05
10/2/2025;16:07:44.248; 1.9737E-05
10/2/2025;16:07:44.254; 1.9089E-05
10/2/2025;16:07:44.262; 1.8748E-05
10/2/2025;16:07:44.269; 1.874E-05
10/2/2025;16:07:44.275; 1.8468E-05
10/2/2025;16:07:44.282; 1.8166E-05
10/2/2025;16:07:44.289; 1.776E-05
10/2/2025;16:07:44.296; 1.7659E-05
10/2/2025;16:07:44.302; 1.7839E-05
10/2/2025;16:07:44.309; 1.7719E-05
10/2/2025;16:07:44.343; 1.7507E-05
10/2/2025;16:07:44.349; 1.6072E-05
10/2/2025;16:07:44.355; 1.5827E-05
10/2/2025;16:07:44.386; 1.5647E-05
10/2/2025;16:07:44.393; 1.5527E-05
10/2/2025;16:07:44.400; 1.4923E-05
10/2/2025;16:07:44.406; 1.4898E-05
10/2/2025;16:07:44.438; 1.4928E-05
10/2/2025;16:07:44.446; 1.5369E-05
10/2/2025;16:07:44.453; 1.5527E-05
10/2/2025;16:07:44.484; 1.5584E-05
10/2/2025;16:07:44.491; 1.5797E-05
10/2/2025;16:07:44.498; 1.7006E-05
10/2/2025;16:07:44.506; 1.7392E-05
10/2/2025;16:07:44.534; 1.7874E-05
10/2/2025;16:07:44.541; 1.8936E-05
10/2/2025;16:07:44.548; 1.9328E-05
10/2/2025;16:07:44.555; 1.9385E-05
10/2/2025;16:07:44.563; 1.9538E-05
10/2/2025;16:07:44.569; 1.9777E-05
10/2/2025;16:07:44.576; 1.993E-05
10/2/2025;16:07:44.583; 2.0518E-05
10/2/2025;16:07:44.590; 2.0916E-05
10/2/2025;16:07:44.597; 2.1139E-05
10/2/2025;16:07:44.603; 2.1381E-05
10/2/2025;16:07:44.663; 2.155E-05
10/2/2025;16:07:44.688; 2.4858E-05
10/2/2025;16:07:44.695; 2.8765E-05
10/2/2025;16:07:44.702; 2.8763E-05
10/2/2025;16:07:44.709; 2.9019E-05
